location_key,zip,city,state,latitude,longitude
2320,60647,CHICAGO,IL,41.90997648049417,-87.70907871582135
2321,60649,CHICAGO,IL,41.75163992650643,-87.58206946281972
2322,60602,CHICAGO,IL,41.883970468541214,-87.63257344018365
2323,60634,CHICAGO,IL,41.95034769269968,-87.80732944580947
2324,60616,CHICAGO,IL,41.84858748030624,-87.64178380444802
2325,60643,CHICAGO,IL,41.70658293299433,-87.68148089347167
2326,60616,CHICAGO,IL,41.853650885040594,-87.62053358114167
2327,60651,CHICAGO,IL,41.89890960102938,-87.73973687557414
2328,60641,CHICAGO,IL,41.95396210439125,-87.74845316389184
2329,60626,CHICAGO,IL,42.00202718090199,-87.67181901804753
2330,60618,CHICAGO,IL,41.945098077372535,-87.68107885384137
2331,60640,CHICAGO,IL,41.96543518932344,-87.66117218838588
2332,60607,CHICAGO,IL,41.86919501552379,-87.66378096814225
2333,60618,CHICAGO,IL,41.93293575290444,-87.71351284997688
2334,60618,CHICAGO,IL,41.95923309357485,-87.68215325256443
2335,60640,CHICAGO,IL,41.97337729801931,-87.65815899052997
2336,60622,CHICAGO,IL,41.89610573069837,-87.67194771359618
2337,60622,CHICAGO,IL,41.89581526130298,-87.69048155172551
2338,60601,CHICAGO,IL,41.88539004666972,-87.61898671163952
2339,60608,CHICAGO,IL,41.85378994898691,-87.65294349496725
2340,60636,CHICAGO,IL,41.76460891223613,-87.68338705328121
2341,60601,CHICAGO,IL,41.8858384517594,-87.62584164558255
2342,60624,CHICAGO,IL,41.88086515590373,-87.7233759677506
2343,60617,CHICAGO,IL,41.73743181077126,-87.5561494490651
2344,60640,CHICAGO,IL,41.97621643722122,-87.6697616021359
2345,60612,CHICAGO,IL,41.87722084710827,-87.70524106301603
2346,60640,CHICAGO,IL,41.96867825751502,-87.66760801807378
2347,60612,CHICAGO,IL,41.88513396604436,-87.67556126866802
2348,60625,CHICAGO,IL,41.96521835629328,-87.6861565375089
2349,60629,CHICAGO,IL,41.79134942372515,-87.72325532296887
2350,60644,CHICAGO,IL,41.88034981402218,-87.76527467412636
2351,60630,CHICAGO,IL,41.96840479630997,-87.72788551024622
2352,60638,CHICAGO,IL,41.79436662366806,-87.77189620582536
2353,60610,CHICAGO,IL,41.90926830869282,-87.63207111817808
2354,60657,CHICAGO,IL,41.94169634075317,-87.64917656601214
2355,60608,CHICAGO,IL,41.85454816429968,-87.67605573204398
2356,60657,CHICAGO,IL,41.93525070074849,-87.64895296344513
2357,60617,CHICAGO,IL,41.71298080981276,-87.55090659047397
2358,60639,CHICAGO,IL,41.92402593699772,-87.75410892303567
2359,60604,CHICAGO,IL,41.87743773968754,-87.62858234022409
2360,60624,CHICAGO,IL,41.88088511807467,-87.72175140777955
2361,60654,CHICAGO,IL,41.893227603829246,-87.62797142536463
2362,60618,CHICAGO,IL,41.94682721814422,-87.69268373740718
2363,60623,CHICAGO,IL,41.84635540148372,-87.70981611899299
2364,60615,CHICAGO,IL,41.79914310310432,-87.60618331179634
2365,60651,CHICAGO,IL,41.895268077120654,-87.72480023226892
2366,60609,CHICAGO,IL,41.80932894506373,-87.61287914087416
2367,60613,CHICAGO,IL,41.95389641481297,-87.65467574210379
2368,75237,DALLAS,TX,,
2369,60632,CHICAGO,IL,41.80115359848577,-87.6907407136006
2370,60608,CHICAGO,IL,41.840802884126944,-87.69007042673412
2371,60614,CHICAGO,IL,41.925136853657335,-87.6614501200626
2372,60626,CHICAGO,IL,42.0208607476006,-87.67204829962395
2373,60605,CHICAGO,IL,41.87273360843904,-87.62899896919282
2374,60640,CHICAGO,IL,41.96513148445936,-87.6688575643046
2375,60638,CHICAGO,IL,41.77122269655533,-87.74191038750742
2376,60636,CHICAGO,IL,41.78333925312805,-87.68390047152104
2377,60644,CHICAGO,IL,41.88710406957976,-87.76560081794615
2378,60604,CHICAGO,IL,41.87697885441959,-87.63284024683999
2379,60605,CHICAGO,IL,41.86732109974108,-87.62595399179575
2380,60642,Chicago,IL,41.89622326387733,-87.66472118728599
2381,60602,CHICAGO,IL,41.88199229825289,-87.63250662670102
2382,60601,CHICAGO,IL,41.885801546318,-87.62465977106316
2383,60620,CHICAGO,IL,41.74242082443848,-87.6630911433338
2384,60636,CHICAGO,IL,41.78684859598614,-87.66489347191944
2385,60626,CHICAGO,IL,42.00272610670253,-87.66093836642226
2386,60623,CHICAGO,IL,41.83687734609186,-87.71847376771758
2387,60625,CHICAGO,IL,41.97952632945265,-87.68168537626536
2388,60614,CHICAGO,IL,41.92707497038625,-87.66353108891671
2389,60613,CHICAGO,IL,41.95427796120616,-87.67788273287823
2390,60611,CHICAGO,IL,41.891689839806666,-87.62044413482636
2391,60619,CHICAGO,IL,41.736782316890434,-87.58712604619033
2392,60649,CHICAGO,IL,41.77336021957957,-87.57634548865575
2393,60614,CHICAGO,IL,41.92568726351064,-87.64095823958841
2394,60659,CHICAGO,IL,41.99779705677236,-87.69238861949636
2395,60608,CHICAGO,IL,41.844082727274,-87.65264977707845
2396,60629,CHICAGO,IL,,41.786608409502335
2397,60657,CHICAGO,IL,41.937758881866735,-87.66844527293962
2398,60610,CHICAGO,IL,41.90855121194696,-87.6383656608268
2399,60644,CHICAGO,IL,41.88013506225544,-87.7649424467103
2400,60637,CHICAGO,IL,41.79379656505063,-87.58056290147832
2401,60630,CHICAGO,IL,41.97980919943396,-87.76610809089279
2402,60626,CHICAGO,IL,42.00801078251108,-87.66634300654037
2403,60640,CHICAGO,IL,41.96556229830614,-87.65326283772093
2404,60637,CHICAGO,IL,41.7808845293219,-87.60254481037458
2405,60645,CHICAGO,IL,42.01939474238114,-87.68602049759004
2406,60707,CHICAGO,IL,41.92378179667048,-87.78625367443284
2407,60629,CHICAGO,IL,41.782098140853165,-87.70307836593555
2408,60618,CHICAGO,IL,41.96126564609312,-87.68439094517171
2409,60649,CHICAGO,IL,41.757815422071765,-87.58556922151126
2410,60631,CHICAGO,IL,42.01248045740176,-87.80677569100311
2411,60623,CHICAGO,IL,41.84251234796448,-87.71122481384815
2412,60611,CHICAGO,IL,41.89179678289696,-87.62649273716487
2413,60603,CHICAGO,IL,41.88012466036066,-87.627871944837
2414,60617,CHICAGO,IL,41.744623681067,-87.5620821919033
2415,60634,CHICAGO,IL,41.938669321442646,-87.76777554340843
2416,60617,CHICAGO,IL,41.73430134538874,-87.58500050585063
2417,60646,CHICAGO,IL,41.9928754427605,-87.78352148458839
2418,60616,CHICAGO,IL,41.85159571994642,-87.6318369065422
2419,60646,CHICAGO,IL,41.99721918706988,-87.7645546496093
2420,60618,CHICAGO,IL,41.95403155441393,-87.70771986355506
2421,60601,CHICAGO,IL,41.88555516950279,-87.62808272516106
2422,60632,CHICAGO,IL,41.81642688081433,-87.70020650732516
2423,60660,CHICAGO,IL,41.99713699528674,-87.66061961427248
2424,60030,GRAYSLAKE,IL,,
2425,60622,CHICAGO,IL,41.90896024738321,-87.67547637112533
2426,60616,CHICAGO,IL,41.85563006501572,-87.62541536103141
2427,60607,CHICAGO,IL,41.88031877928038,-87.66691310579589
2428,60601,CHICAGO,IL,41.88621148929766,-87.62645225955077
2429,60608,CHICAGO,IL,41.84607803530318,-87.67825009589394
2430,60626,CHICAGO,IL,42.008279359891695,-87.67394733296669
2431,60651,CHICAGO,IL,41.902331662977616,-87.74045894485229
2432,60622,CHICAGO,IL,41.89940401632183,-87.6949454322811
2433,60622,CHICAGO,IL,41.89101118647223,-87.67214745847454
2434,60638,CHICAGO,IL,41.808447343928805,-87.74331595914752
2435,60659,CHICAGO,IL,41.98292524798696,-87.71161308569827
2436,60632,CHICAGO,IL,41.79335890286328,-87.70670679266324
2437,60647,CHICAGO,IL,41.91874171803892,-87.68730089444456
2438,60618,CHICAGO,IL,41.96106474545586,-87.6839668222637
2439,60614,CHICAGO,IL,41.912627141781606,-87.63460884404495
2440,60607,CHICAGO,IL,41.86945393993995,-87.66133829204541
2441,60625,CHICAGO,IL,41.96882860777242,-87.70833930719179
2442,60661,CHICAGO,IL,41.87733957924523,-87.64236889793398
2443,60608,CHICAGO,IL,41.83442187728667,-87.64604730385813
2444,60612,CHICAGO,IL,41.874081988696005,-87.66722275934995
2445,60604,CHICAGO,IL,41.878334980526645,-87.62696157690942
2446,60647,CHICAGO,IL,41.92786354046742,-87.70641510084438
2447,60651,CHICAGO,IL,41.89901299529867,-87.71657787659501
2448,60632,CHICAGO,IL,41.79919549590696,-87.70386635809794
2449,60602,CHICAGO,IL,41.88333090689532,-87.62603978976665
2450,60629,CHICAGO,IL,41.78498087520762,-87.72308139956414
2451,60618,CHICAGO,IL,41.92732254787787,-87.7047829960571
2452,60622,CHICAGO,IL,41.8961577553467,-87.66883075218063
2453,60614,CHICAGO,IL,41.91252211788936,-87.63460539376686
2454,60640,CHICAGO,IL,41.961858452998605,-87.65218240121716
2455,60659,CHICAGO,IL,41.997287175129046,-87.7088720786613
2456,60637,CHICAGO,IL,41.76923101314532,-87.61529069900276
2457,60608,CHICAGO,IL,41.85256485189594,-87.65878714550385
2458,60623,CHICAGO,IL,41.85904735854766,-87.71841127327258
2459,60637,CHICAGO,IL,41.78409362252878,-87.59044512289785
2460,60614,CHICAGO,IL,41.92512074163125,-87.66247715259199
2461,60626,CHICAGO,IL,41.99994448514836,-87.66083928299658
2462,60625,CHICAGO,IL,41.968522006933206,-87.71237950497346
2463,60613,CHICAGO,IL,41.96028808720104,-87.65384157533609
2464,60618,CHICAGO,IL,41.94330913452692,-87.67997511525247
2465,60622,CHICAGO,IL,41.914634359046254,-87.67160356537715
2466,60607,CHICAGO,IL,41.8829523809578,-87.65212523844185
2467,60645,CHICAGO,IL,42.00853643538127,-87.69064957595694
2468,60657,CHICAGO,IL,41.93388147268545,-87.66077309643254
2469,60628,CHICAGO,IL,41.69628998120403,-87.62713349459396
2470,60657,CHICAGO,IL,41.94599352274732,-87.65537113546681
2471,60614,CHICAGO,IL,41.93217875319461,-87.6488453709766
2472,60643,CHICAGO,IL,41.72025066493471,-87.65752453407546
2473,60618,CHICAGO,IL,41.93361409357525,-87.70732137816125
2474,60641,CHICAGO,IL,41.953489149800056,-87.73232020498648
2475,60657,CHICAGO,IL,41.9358516200296,-87.66310796652628
2476,60608,CHICAGO,IL,41.85923166317091,-87.68748555402212
2477,60608,CHICAGO,IL,41.852124048673375,-87.6718948738194
2478,60602,CHICAGO,IL,41.88352649174743,-87.62608219678731
2479,60612,CHICAGO,IL,41.88074107893008,-87.69707112081443
2480,60661,CHICAGO,IL,41.879163618039705,-87.64264995953803
2481,60651,CHICAGO,IL,41.9025831900537,-87.72615275088486
2482,60616,CHICAGO,IL,41.831301728075424,-87.61469276346779
2483,60647,CHICAGO,IL,41.915434056044376,-87.67771613026184
2484,60601,CHICAGO,IL,41.887436518969736,-87.62634441347357
2485,60641,CHICAGO,IL,41.94859067460761,-87.73966083900571
2486,60629,CHICAGO,IL,41.78507649032044,-87.72279064865629
2487,60618,CHICAGO,IL,41.94474527601309,-87.70631429845226
2488,60625,CHICAGO,IL,41.97341239266947,-87.69181746370495
2489,60618,CHICAGO,IL,41.95953927581488,-87.68848380383307
2490,60649,CHICAGO,IL,41.770009419938006,-87.56709303658094
2491,60623,CHICAGO,IL,41.84434307549919,-87.7259110098355
2492,60634,CHICAGO,IL,41.94988416959632,-87.76703882370184
2493,60638,CHICAGO,IL,41.77750758060504,-87.78530285418451
2494,60617,CHICAGO,IL,41.73694660613236,-87.55156773617517
2495,60637,CHICAGO,IL,41.78342569640236,-87.61878801125783
2496,60659,CHICAGO,IL,41.994576229740176,-87.68992712542857
2497,60639,CHICAGO,IL,41.92416135745671,-87.76045393873316
2498,60607,CHICAGO,IL,41.876722160510816,-87.63471047025764
2499,60654,CHICAGO,IL,41.88982704094863,-87.63751198892537
2500,60614,CHICAGO,IL,41.91819778647383,-87.63974737355731
2501,60614,CHICAGO,IL,41.92298375541482,-87.64510759231987
2502,60657,CHICAGO,IL,41.94674200802527,-87.64961474609929
2503,60632,CHICAGO,IL,41.80939850584284,-87.703878956732
2504,60640,CHICAGO,IL,41.97630115368914,-87.66827593789948
2505,60623,CHICAGO,IL,41.84408262179055,-87.72898370665669
2506,60640,CHICAGO,IL,41.973361079937625,-87.65936305605737
2507,60620,CHICAGO,IL,41.73637382027632,-87.62723156456728
2508,60645,CHICAGO,IL,41.998104577645485,-87.68974801937205
2509,60654,CHICAGO,IL,41.89141810118847,-87.62791475607904
2510,60647,CHICAGO,IL,41.92538801822599,-87.70116974040494
2511,60616,CHICAGO,IL,41.85627966980036,-87.62374906633188
2512,60647,CHICAGO,IL,41.92728546268809,-87.70425956334667
2513,60618,CHICAGO,IL,41.943310327230265,-87.67989073315223
2514,60642,CHICAGO,IL,41.89598204592076,-87.66604606950455
2515,60634,CHICAGO,IL,41.93858857157271,-87.77384909269432
2516,60608,CHICAGO,IL,41.855363885442415,-87.66593319157184
2517,60632,CHICAGO,IL,41.807787393417925,-87.70381745031258
2518,60653,CHICAGO,IL,41.809775293809125,-87.59473652376485
2519,60639,CHICAGO,IL,41.931360922686245,-87.76822806009937
2520,60654,CHICAGO,IL,41.89560870567257,-87.64157916536797
2521,60660,CHICAGO,IL,41.99058562917276,-87.6698696819702
2522,60661,CHICAGO,IL,,41.88102159515
2523,60623,CHICAGO,IL,41.84417514429002,-87.72204721914427
2524,60643,CHICAGO,IL,41.677591897397605,-87.66443188411463
2525,60638,CHICAGO,IL,41.79209438277045,-87.78906760858516
2526,60607,CHICAGO,IL,41.86957965012496,-87.65350905579126
2527,60642,CHICAGO,IL,41.89626550998868,-87.6489619254971
2528,60654,CHICAGO,IL,41.88963425287828,-87.62974429986244
2529,60615,CHICAGO,IL,41.79530095908683,-87.58819708928063
2530,60632,CHICAGO,IL,,
2531,60657,CHICAGO,IL,41.94126757722519,-87.64297832544955
2532,60632,CHICAGO,IL,41.8140787166344,-87.7239648706445
2533,60640,CHICAGO,IL,41.96491409839505,-87.6611577387493
2534,60657,CHICAGO,IL,41.93610815174804,-87.64441137564677
2535,60608,CHICAGO,IL,41.85484214279098,-87.64804964195923
2536,60639,CHICAGO,IL,41.91729672488093,-87.75726362208049
2537,60640,CHICAGO,IL,41.96876506502919,-87.6700178263733
2538,60625,CHICAGO,IL,41.96995753964542,-87.70837287822113
2539,60607,CHICAGO,IL,41.88581503908056,-87.64966726646823
2540,60622,CHICAGO,IL,41.903388864325805,-87.67159463281597
2541,60615,CHICAGO,IL,41.80218460774611,-87.618040583308
2542,60620,CHICAGO,IL,41.75807784384386,-87.62769044523263
2543,60623,CHICAGO,IL,41.85186555681628,-87.7220243874229
2544,60619,CHICAGO,IL,41.75388249060087,-87.62448276022418
2545,60618,CHICAGO,IL,41.96123763003804,-87.71328438033805
2546,60657,CHICAGO,IL,41.94004450704706,-87.65253926108572
2547,60609,CHICAGO,IL,41.80001174659164,-87.62569446789126
2548,60614,CHICAGO,IL,41.93011044391672,-87.6539198075495
2549,60614,CHICAGO,IL,41.93175707012298,-87.64912468818162
2550,60620,CHICAGO,IL,41.75070985537022,-87.6321030311113
2551,60636,CHICAGO,IL,41.766582838572205,-87.66886936056363
2552,60644,CHICAGO,IL,41.88247686749819,-87.75519503000112
2553,60659,CHICAGO,IL,41.99377083414458,-87.71310537621741
2554,60621,CHICAGO,IL,41.77839544593212,-87.635154064222
2555,60645,CHICAGO,IL,42.00930696073689,-87.70465502158962
2556,60612,CHICAGO,IL,41.87646092734064,-87.66670765073546
2557,60640,CHICAGO,IL,41.97048400251602,-87.65780618896973
2558,60637,CHICAGO,IL,41.78053310381405,-87.60504394691073
2559,60622,CHICAGO,IL,41.90707242599497,-87.67206836082993
2560,60632,CHICAGO,IL,41.80654740106753,-87.71630466982813
2561,60628,CHICAGO,IL,41.69272519018451,-87.6058462224609
2562,60628,CHICAGO,IL,41.66248588927619,-87.64124911070888
2563,60606,CHICAGO,IL,41.88312652339616,-87.63958775124475
2564,60620,CHICAGO,IL,41.73642387916169,-87.65320808340441
2565,60657,CHICAGO,IL,41.939809624982885,-87.6533133288259
2566,60625,CHICAGO,IL,41.96861920394832,-87.68113124664892
2567,60637,CHICAGO,IL,41.78954209302979,-87.6011150679982
2568,60616,CHICAGO,IL,41.85364982727399,-87.62695608899325
2569,60651,CHICAGO,IL,41.901912623077855,-87.71540440091492
2570,60660,CHICAGO,IL,41.987464806694895,-87.6603343733537
2571,60657,CHICAGO,IL,41.9409446424856,-87.66884144723274
2572,60605,CHICAGO,IL,41.87288615356372,-87.63077464443637
2573,60634,CHICAGO,IL,41.93734613620168,-87.80687335235086
2574,60622,CHICAGO,IL,41.89588888391777,-87.67179636575219
2575,60605,CHICAGO,IL,41.876355243416114,-87.62589550409555
2576,60610,CHICAGO,IL,41.903609451824686,-87.63158311098476
2577,60630,CHICAGO,IL,41.96799755392304,-87.74022800903029
2578,60637,CHICAGO,IL,41.78538744495878,-87.60618376100804
2579,60636,CHICAGO,IL,41.75937734623751,-87.66111539963164
2580,60617,CHICAGO,IL,41.735820289668375,-87.55124868960637
2581,60628,CHICAGO,IL,41.69242557785373,-87.62717940181099
2582,60616,CHICAGO,IL,41.84237557623802,-87.63193613428113
2583,60641,CHICAGO,IL,41.93848955137405,-87.76457722521602
2584,60601,CHICAGO,IL,41.884387318760176,-87.62593564654168
2585,60608,CHICAGO,IL,41.85786568003929,-87.66868421953994
2586,60624,CHICAGO,IL,41.86981157522377,-87.71080135671747
2587,60628,CHICAGO,IL,41.70750027801292,-87.60882266133223
2588,75233,DALLAS,TX,,
2589,60647,CHICAGO,IL,41.9138127822228,-87.7100385722094
2590,60632,CHICAGO,IL,41.80842757419941,-87.6919119773315
2591,60614,CHICAGO,IL,41.93299476122033,-87.64064047605578
2592,60614,CHICAGO,IL,41.932828308368975,-87.64907675334472
2593,60651,CHICAGO,IL,41.896180142630186,-87.77045490750795
2594,60634,CHICAGO,IL,41.96019636524456,-87.78025474643741
2595,60616,CHICAGO,IL,41.85368163673152,-87.63339594961039
2596,60625,CHICAGO,IL,41.97401636053216,-87.71337240729602
2597,60645,CHICAGO,IL,41.99906694557555,-87.69983577338678
2598,60652,CHICAGO,IL,41.75204739800112,-87.70260778418441
2599,60605,CHICAGO,IL,41.8656758723776,-87.625943531346
2600,60618,CHICAGO,IL,41.95374618680847,-87.71296312564161
2601,60623,CHICAGO,IL,41.85904502572414,-87.71861704040579
2602,60638,CHICAGO,IL,41.78156970293239,-87.76201319891189
2603,60654,CHICAGO,IL,41.88874160495607,-87.63236504957815
2604,60634,CHICAGO,IL,41.953020372666,-87.77143749654267
2605,60628,CHICAGO,IL,41.6981699973446,-87.62102419675304
2606,60614,CHICAGO,IL,41.92674471870681,-87.65078998020067
2607,60603,CHICAGO,IL,41.88137106153754,-87.62449175187143
2608,60640,CHICAGO,IL,41.97635748112271,-87.66856777865902
2609,60618,CHICAGO,IL,41.96119493314654,-87.71666552605475
2610,60632,CHICAGO,IL,41.80753345729788,-87.74300342120267
2611,60654,CHICAGO,IL,41.89406892311773,-87.63641744461067
2612,60613,CHICAGO,IL,41.94933813195264,-87.64969635420978
2613,60654,CHICAGO,IL,41.89546343940486,-87.63559949263859
2614,60634,CHICAGO,IL,41.94924585951233,-87.76701801314188
2615,60647,CHICAGO,IL,41.93097047175388,-87.69625758176569
2616,60652,CHICAGO,IL,41.75487185207139,-87.74139242741532
2617,60607,CHICAGO,IL,41.88666389977879,-87.64934266534462
2618,60639,CHICAGO,IL,41.9169392924408,-87.73594733406117
2619,60647,CHICAGO,IL,41.91735923573315,-87.71951828298083
2620,60610,CHICAGO,IL,41.9039676073598,-87.63462792716602
2621,60632,CHICAGO,IL,41.81619009172191,-87.70105488960627
2622,60827,CHICAGO,IL,41.65559722150125,-87.5983092203281
2623,60609,CHICAGO,IL,41.808384423666354,-87.67756963874196
2624,60646,CHICAGO,IL,41.99743828606815,-87.76439911874026
2625,60606,CHICAGO,IL,41.88244896914912,-87.6336971750498
2626,60624,CHICAGO,IL,41.86985543688609,-87.71382219274976
2627,60608,CHICAGO,IL,41.85607880526375,-87.6662474789292
2628,60612,CHICAGO,IL,41.86910934207788,-87.68450515628372
2629,60620,CHICAGO,IL,41.73596188169255,-87.6589049465472
2630,60614,CHICAGO,IL,41.92860374503243,-87.6487247027843
2631,60617,CHICAGO,IL,41.74383020135136,-87.54289099605211
2632,60657,CHICAGO,IL,41.94261091789817,-87.66404204131028
2633,60613,CHICAGO,IL,41.95377882546025,-87.64985955666889
2634,60629,CHICAGO,IL,41.79070412464551,-87.70362305106929
2635,60644,CHICAGO,IL,41.86568627741837,-87.76566985156941
2636,60608,CHICAGO,IL,41.85796829780504,-87.66599910150788
2637,60616,CHICAGO,IL,41.84528410425101,-87.64149537830836
2638,60637,CHICAGO,IL,41.776684614718135,-87.60599357890983
2639,60618,CHICAGO,IL,41.95762626112201,-87.68842561175057
2640,60624,CHICAGO,IL,41.88065348059386,-87.72281561379013
2641,60638,CHICAGO,IL,41.79361450624168,-87.77530250991505
2642,60640,CHICAGO,IL,41.96279338812501,-87.65564320865934
2643,60657,CHICAGO,IL,41.94259951761242,-87.65264482429247
2644,60610,CHICAGO,IL,41.902393823105335,-87.62846892422814
2645,60644,CHICAGO,IL,41.86568335744664,-87.76588992124789
2646,60608,CHICAGO,IL,41.84031429224435,-87.694965406658
2647,60614,CHICAGO,IL,41.92164705157333,-87.65241719449041
2648,60608,CHICAGO,IL,41.85793793825388,-87.66425363942379
2649,60619,CHICAGO,IL,41.73678088319012,-87.5872105740143
2650,60610,CHICAGO,IL,41.90397455193192,-87.63374356030391
2651,60634,CHICAGO,IL,41.95299993686999,-87.77249897674953
2652,60628,CHICAGO,IL,41.68562832361589,-87.64202316137356
2653,60641,CHICAGO,IL,41.93442035594334,-87.72719900544665
2654,60827,CHICAGO,IL,41.65363660026574,-87.60507067062306
2655,60643,CHICAGO,IL,41.72130044883088,-87.66434336150051
2656,60625,CHICAGO,IL,41.975805123578695,-87.7132619526397
2657,60615,CHICAGO,IL,41.80213364473473,-87.62120255158662
2658,60615,CHICAGO,IL,41.800198231934665,-87.58556039872956
2659,60639,CHICAGO,IL,41.90949904495798,-87.76471097912471
2660,60609,CHICAGO,IL,41.80861587986066,-87.67638448034334
2661,60620,CHICAGO,IL,41.7505475390532,-87.64304964252435
2662,60610,CHICAGO,IL,41.903988440943145,-87.62882442783756
2663,60645,CHICAGO,IL,42.008917729121045,-87.69031635620705
2664,60632,CHICAGO,IL,41.81815533477894,-87.69784413887284
2665,60660,CHICAGO,IL,41.98354699451272,-87.65810608824604
2666,60619,CHICAGO,IL,41.7514313030561,-87.60211212497248
2667,60626,CHICAGO,IL,42.00471569947856,-87.66100295990694
2668,60652,CHICAGO,IL,41.74337987033192,-87.70236133050436
2669,60641,CHICAGO,IL,41.93846995340994,-87.76603991031905
2670,60621,CHICAGO,IL,41.792482647024215,-87.6449659047179
2671,60639,CHICAGO,IL,41.92424241716219,-87.75434350318378
2672,60617,CHICAGO,IL,41.70264920626306,-87.54270569807852
2673,60651,CHICAGO,IL,41.89533477965775,-87.71805030259755
2674,60617,CHICAGO,IL,41.722564843819455,-87.57642879596078
2675,60618,CHICAGO,IL,41.93927228557296,-87.69979588412592
2676,60616,CHICAGO,IL,41.85088411291624,-87.6391895226703
2677,60609,CHICAGO,IL,41.808780247267606,-87.65995685711123
2678,60619,CHICAGO,IL,41.76295717441382,-87.59926120003807
2679,60614,CHICAGO,IL,41.91377696219507,-87.6482130854967
2680,60639,CHICAGO,IL,41.92179391511497,-87.78292984015268
2681,60614,CHICAGO,IL,41.91798859361796,-87.65378563359226
2682,60659,CHICAGO,IL,41.99771932496398,-87.69680986396408
2683,60639,CHICAGO,IL,41.93152090078495,-87.73918541762123
2684,60613,CHICAGO,IL,41.94711410923347,-87.65561729120712
2685,60616,CHICAGO,IL,41.85661479241886,-87.62702513735978
2686,60629,CHICAGO,IL,41.78428898321015,-87.72277078477818
2687,60642,CHICAGO,IL,41.907804035381226,-87.66410940754126
2688,60657,CHICAGO,IL,41.94290111329723,-87.64440375477822
2689,60611,CHICAGO,IL,41.89335243769719,-87.62556698832533
2690,60614,CHICAGO,IL,41.93102100579779,-87.6768640181342
2691,60628,CHICAGO,IL,41.68400844171807,-87.62055576815645
2692,60634,CHICAGO,IL,41.9519901200573,-87.83430789974626
2693,60615,CHICAGO,IL,41.799629744251135,-87.59094143626464
2694,60616,CHICAGO,IL,41.852023150198406,-87.63184844304722
2695,60614,CHICAGO,IL,41.92136586183712,-87.6729207810977
2696,60619,CHICAGO,IL,41.76560498384187,-87.61511390884785
2697,60616,CHICAGO,IL,41.85392197269787,-87.63289919317431
2698,60607,CHICAGO,IL,41.86952788589461,-87.6565987587843
2699,60654,Chicago,IL,41.890917250209725,-87.63241429043457
2700,60625,CHICAGO,IL,41.96832249875028,-87.71062110937858
2701,60657,CHICAGO,IL,41.93993522222257,-87.64454331605214
2702,60659,CHICAGO,IL,41.99757606083328,-87.70500110804562
2703,60618,CHICAGO,IL,41.95577996787758,-87.70821671213817
2704,60614,CHICAGO,IL,41.924970701649166,-87.64830656797486
2705,60618,CHICAGO,IL,41.943251259237634,-87.68457605707084
2706,60608,CHICAGO,IL,41.85785490146855,-87.65576066755212
2707,60615,CHICAGO,IL,41.80432122438387,-87.5939222603927
2708,60628,CHICAGO,IL,41.67791943848522,-87.62239388902374
2709,60601,CHICAGO,IL,41.88780560547408,-87.61788171685379
2710,60614,CHICAGO,IL,41.928985689846286,-87.64751762942883
2711,60612,CHICAGO,IL,41.87186697013989,-87.69589834683019
2712,60608,CHICAGO,IL,41.86342506301967,-87.66508862166899
2713,60611,CHICAGO,IL,41.89348296915108,-87.62193059128795
2714,60616,CHICAGO,IL,41.84920921932269,-87.63178625219848
2715,60629,CHICAGO,IL,41.771069588287695,-87.74052887602656
2716,60611,CHICAGO,IL,41.89245401445151,-87.622415216598
2717,60657,CHICAGO,IL,41.9452896858156,-87.65480374883363
2718,60634,CHICAGO,IL,41.94330396758013,-87.76651979727566
2719,60602,CHICAGO,IL,41.88311168664746,-87.62585098919836
2720,60647,CHICAGO,IL,41.917103631009375,-87.68724876700634
2721,60647,CHICAGO,IL,41.93020734457178,-87.7095475155962
2722,60620,CHICAGO,IL,41.75599945329588,-87.64403508869344
2723,60639,CHICAGO,IL,41.92366106229715,-87.76612551711685
2724,60608,CHICAGO,IL,41.8540047775837,-87.6833629225202
2725,75281,DALLAS,TX,,
2726,60608,CHICAGO,IL,41.83313790275088,-87.66421786301464
2727,60605,CHICAGO,IL,41.86400154354981,-87.62422572913968
2728,60634,CHICAGO,IL,41.93563171170667,-87.78355193935316
2729,60643,CHICAGO,IL,41.71201213322909,-87.68193540843004
2730,60636,CHICAGO,IL,41.779495714401854,-87.65481856464251
2731,60602,CHICAGO,IL,41.8822023722691,-87.6255992937463
2732,60632,CHICAGO,IL,41.81105688880682,-87.70423480719234
2733,60616,CHICAGO,IL,41.85355612424984,-87.63519795166049
2734,60614,CHICAGO,IL,41.92660482392973,-87.64125865836216
2735,60634,CHICAGO,IL,41.94194344519779,-87.76647037947353
2736,60654,CHICAGO,IL,41.89177250534944,-87.62831667712605
2737,60614,CHICAGO,IL,41.91743575983061,-87.64862456929816
2738,60624,CHICAGO,IL,41.879741173507504,-87.70808198850602
2739,60607,CHICAGO,IL,41.88534982974968,-87.65973207609751
2740,60622,CHICAGO,IL,41.89583347753737,-87.67506160750183
2741,60601,CHICAGO,IL,41.88687615940627,-87.63263771169262
2742,60610,CHICAGO,IL,41.91103768443435,-87.63621881248947
2743,60657,CHICAGO,IL,41.93963539333258,-87.66514191717759
2744,75201,DALLAS,TX,,
2745,60639,CHICAGO,IL,41.92413929105782,-87.76207926510894
2746,60609,CHICAGO,IL,41.8105070967972,-87.67531163872825
